customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index,competitor_bank_offer_awareness_ord,customer_feedback_sentiment_ord,income_band_ord,gender_enc,marital_status_enc,occupation_type_enc,region_enc,customer_segment_enc,onboarding_channel_enc,relationship_type_enc,primary_account_type_enc,income_category_enc,customer_stability_index,complaint_severity_score,relationship_strength_score,silent_churn_risk,financial_stress_score,churn_probability,risk_level,revenue_at_risk,risk_tier,persona_cluster,persona_name,retention_strategy
140462,0,31,Female,Married,College,0,Self-Employed,62970,Middle,Unknown,Tier 1,West,Affluent,24,Branch,Savings Only,2,Savings,Silver,8476.86,0,1,15,0,12312.0,13717.0,-3.05,8,1212.0,8,19,4,7,97,14544,104,0.82,0.705,32484.0,2032,1,0,1,0,0,0,1,1,0,0,34516,9858.0,0.059,1,0,0.0,0.0,0,70.3,0,20,12,0.789,10,3,,1,58.4,1,0.72,2,1,0,5,1,0,1,0,5.0,24,1,0,2,1,0,0,17,1,Low,Positive,5360,0.0,0.066,36417.0,32,0.0,48.9,1,2,2,0,1,4,4,0,0,4,3,5,54.269999999999996,1.2,18.09042667689524,511.0,0.0,1.8758436e-05,Low Risk,0.159012631929254,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140463,0,36,Female,Married,Graduate,1,Business Owner,51041,Middle,$40K - $60K,Tier 1,North,Mass,36,Branch,Multi-Product,5,Current,Blue,16245.82,0,1,6,0,12751.0,15470.0,-1.35,5,337.08,5,13,7,5,59,4045,62,0.828,1.067,2018.0,1617,1,1,1,1,1,0,0,0,1,0,3635,2789.0,0.445,0,3,26604.0,794.0,0,64.3,1,19,10,0.833,13,0,3.9,1,61.3,1,0.396,1,1,0,2,3,0,3,0,3.4,-53,3,0,3,1,1,1,5,0,Medium,Neutral,4381,0.44,0.422,37398.0,29,0.1867,59.5,2,1,2,0,1,0,2,2,0,2,0,1,52.65,0.6,48.47826238149977,526.5,0.0,0.002786719,Low Risk,45.27253538508434,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140464,0,52,Male,Married,Unknown,1,Business Owner,112586,Upper-Middle,$80K - $120K,Tier 1,West,HNI,36,Branch,Multi-Product,6,Savings,Silver,28783.2,1,0,176,1,19236.0,14864.0,9.64,5,273.67,7,22,13,5,56,3284,65,0.527,0.477,32669.0,1847,1,1,1,1,1,1,0,1,1,1,34516,1693.0,0.054,1,0,66292.0,3268.0,0,40.6,0,13,11,0.851,27,0,,1,58.1,1,0.262,3,1,0,2,0,4,1,0,3.0,21,7,0,2,3,0,0,91,0,Medium,Positive,11758,0.025,0.036,58454.0,24,0.3483,52.2,2,2,3,1,1,0,4,1,0,2,3,3,48.06,1.7999999999999998,61.60549142682473,1290.6,0.0,0.00039233264,Low Risk,11.292588957888075,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
140465,0,50,Male,Married,High School,0,Salaried,97789,Upper-Middle,$80K - $120K,Tier 2,South,HNI,30,Mobile App,Multi-Product,3,Savings,Blue,27353.49,1,2,1,1,18836.0,19820.0,-11.2,3,133.17,8,9,11,6,138,1598,45,0.478,0.324,4252.0,0,1,0,1,1,0,1,0,0,1,1,4252,686.0,0.0,1,0,34816.0,1571.0,0,47.0,0,21,11,0.765,21,1,3.5,0,47.5,1,0.431,0,0,0,1,2,5,1,0,4.7,25,0,0,1,0,0,0,7,0,Not Aware,Neutral,8476,0.004,0.129,55951.0,32,0.1928,40.7,0,1,3,1,1,3,3,1,2,2,3,3,52.41,0.0,30.649907887698397,1245.3,0.0,0.00020521537,Low Risk,5.613356633003714,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
140466,0,39,Male,Single,Post-Graduate,4,Business Owner,66045,Middle,$60K - $80K,Tier 1,East,Affluent,36,DSA,Multi-Product,6,Savings,Silver,14831.14,1,0,17,0,39274.0,42172.0,-2.27,6,336.08,4,9,8,1,97,4033,73,0.461,0.327,25133.0,0,1,0,1,0,0,0,0,0,0,0,25133,3031.0,0.0,0,1,0.0,0.0,0,31.8,0,23,7,0.818,14,1,,1,64.3,1,0.414,0,0,0,1,3,0,1,0,3.9,80,3,0,1,1,1,1,79,0,Not Aware,Positive,4877,0.06,0.0,111738.0,30,0.0,61.8,0,2,2,1,2,0,1,0,1,2,3,2,56.339999999999996,0.0,57.62731036087074,534.8000000000001,0.0,0.0009893172,Low Risk,14.672701830719596,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
140467,1,43,Male,Single,Doctorate,3,Salaried,75403,Middle,$60K - $80K,Tier 2,West,Affluent,35,Referral,Savings Only,3,Current,Blue,4712.95,0,0,62,1,1981.0,2359.0,18.29,1,53.92,0,12,7,6,106,647,19,0.698,0.462,3312.0,0,1,0,1,0,0,0,0,1,0,0,3312,507.0,0.0,0,0,0.0,0.0,0,39.5,0,13,8,1.0,36,0,3.8,1,64.7,1,0.118,4,11,1,2,2,1,7,0,1.9,-39,2,0,1,0,0,0,1,1,High,Negative,7262,0.0,0.171,6541.0,21,0.0,60.1,3,0,2,1,2,3,4,0,4,4,0,2,43.43,2.4,25.374844430209166,1436.3999999999999,0.0,0.9999516,High Risk,4712.721898066998,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
140468,0,48,Male,Single,Uneducated,5,Business Owner,76339,Middle,$60K - $80K,Tier 2,West,Affluent,38,Mobile App,Multi-Product,6,Savings,Blue,22496.7,1,1,20,1,8617.0,8383.0,8.85,5,351.58,6,20,14,7,89,4219,65,0.703,0.477,21158.0,1481,1,0,1,0,1,0,0,0,1,0,22639,2561.0,0.065,1,2,29683.0,1128.0,0,52.3,0,20,7,0.872,7,0,,0,54.1,1,0.501,1,9,0,4,3,6,2,0,4.9,24,0,0,3,3,0,0,36,0,Low,Positive,7523,0.057,0.118,25720.0,27,0.1773,42.8,1,2,2,1,2,0,4,0,2,2,3,2,57.44,0.6,60.12701016447144,400.40000000000003,0.0,2.3081511e-05,Low Risk,0.519257834014752,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
140469,0,53,Male,Single,Graduate,1,Self-Employed,103080,Upper-Middle,$80K - $120K,Tier 1,West,HNI,45,Branch,Savings Only,6,Current,Blue,32032.02,1,2,68,1,19917.0,18179.0,2.27,4,183.25,6,16,7,8,109,2199,48,0.953,1.0,943.0,883,0,1,1,0,0,1,0,1,0,1,1826,1448.0,0.484,1,3,18948.0,733.0,0,43.4,0,22,7,0.838,12,4,,1,65.2,1,0.603,0,0,0,4,2,5,0,0,4.6,6,4,0,2,1,0,0,38,0,Medium,Neutral,9590,0.428,0.408,62880.0,29,0.0853,61.7,2,1,3,1,2,4,4,1,0,4,0,3,64.11,0.0,62.24713514858885,459.59999999999997,0.0,4.9070473e-05,Low Risk,1.571826382917716,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
140470,0,48,Male,Unknown,Uneducated,1,Business Owner,67131,Middle,$60K - $80K,Tier 2,East,Affluent,35,Referral,Premium,3,Current,Blue,11509.43,0,1,23,0,27064.0,37436.0,-7.43,3,114.25,3,21,10,10,65,1371,37,0.604,0.423,15918.0,1213,1,1,1,0,0,1,1,1,1,0,17131,793.0,0.071,1,2,77888.0,2017.0,0,27.6,1,25,7,0.932,30,0,,0,59.2,1,0.745,0,0,0,4,2,0,0,0,3.1,37,5,1,1,1,0,0,6,0,Medium,Positive,5132,0.063,0.127,81618.0,32,0.3605,48.3,2,2,2,1,3,0,1,0,4,3,0,2,47.089999999999996,0.0,28.05302657950957,1551.0,0.0,6.7613844e-05,Low Risk,0.7781968079338549,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140471,0,42,Female,Married,Graduate,1,Business Owner,21974,Low,Less than $40K,Tier 3,Central,Affluent,29,Mobile App,Multi-Product,2,Savings,Blue,5264.93,0,1,89,1,17115.0,14768.0,-0.58,6,373.83,7,11,7,9,109,4486,74,0.506,0.682,3422.0,0,1,0,1,0,1,0,1,0,0,1,3422,2040.0,0.0,1,0,59745.0,2828.0,0,23.6,1,15,3,0.794,19,2,,0,45.8,1,0.807,2,1,0,4,3,3,3,0,3.1,-22,3,0,4,1,0,0,65,0,High,Positive,1633,0.0,0.001,51679.0,18,1.5444,40.7,3,2,0,0,1,0,0,0,2,2,3,4,42.41,1.2,17.138026094292055,1126.7,0.0,0.0023278822,Low Risk,12.256136931837537,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
140472,0,48,Female,Married,Uneducated,5,Salaried,35503,Lower-Middle,Less than $40K,Tier 2,Central,Mass,30,Mobile App,Premium,3,Savings,Blue,8588.36,1,0,41,0,10736.0,9991.0,-2.28,5,269.17,7,12,5,4,71,3230,65,0.585,0.711,745.0,1619,1,0,1,1,1,0,0,0,1,0,2364,1597.0,0.685,1,1,27552.0,561.0,0,24.5,0,24,8,0.75,10,1,,0,50.9,1,0.474,2,1,0,1,3,0,3,0,3.9,90,3,0,3,0,1,0,86,0,Medium,Positive,3358,0.623,0.51,31839.0,32,0.1896,40.1,2,2,1,0,1,3,0,2,2,3,3,4,47.43,1.2,27.174838520891996,599.0,0.0,0.00068332226,Low Risk,5.868617546239403,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
140473,0,51,Female,Married,Graduate,2,Salaried,18017,Low,Less than $40K,Tier 2,North,HNI,46,Branch,Savings Only,5,Savings,Blue,5843.3,0,2,47,1,9947.0,10423.0,14.33,1,111.58,4,20,11,3,82,1339,20,0.708,0.538,3557.0,1650,1,1,1,0,0,0,0,0,0,1,5207,1047.0,0.317,1,1,0.0,0.0,0,31.8,0,17,12,0.895,3,0,,1,63.6,1,0.476,2,6,0,3,2,3,2,0,3.1,11,3,0,2,1,0,0,7,1,Low,Positive,1232,0.338,0.321,31239.0,29,0.0,55.0,1,2,0,0,1,3,2,1,0,4,3,4,53.5,1.2,43.36611053127634,135.0,0.0,7.9389436e-05,Low Risk,0.4638962913544674,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
140474,0,47,Male,Single,Graduate,3,Salaried,80952,Upper-Middle,$60K - $80K,Tier 2,Central,Affluent,36,Referral,Lending,4,Salary,Blue,26660.2,1,1,17,0,10690.0,7611.0,-13.81,2,108.67,7,17,9,9,64,1304,24,0.676,0.846,2926.0,0,1,0,1,0,0,1,0,0,0,0,2926,893.0,0.0,1,3,45960.0,2242.0,1,14.6,0,15,13,0.833,5,1,3.3,1,56.0,1,0.678,1,1,0,5,2,0,2,0,3.9,67,4,0,1,0,1,0,26,0,High,Positive,8874,0.021,0.074,30894.0,28,0.3323,55.5,3,2,3,1,2,3,0,0,4,1,2,2,54.449999999999996,0.6,40.76385841589015,222.5,0.3323,0.00023863929,Low Risk,6.3621711459330985,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
140475,1,46,Female,Single,Unknown,4,Salaried,31771,Lower-Middle,Less than $40K,Tier 3,South,Mass,33,Online,Savings Only,5,Current,Blue,4802.58,0,0,52,1,26051.0,18960.0,5.83,4,390.33,5,7,7,6,116,4684,56,1.031,0.556,2879.0,0,1,0,1,1,1,1,1,1,0,0,2879,2438.0,0.0,1,0,24277.0,800.0,2,47.3,1,8,4,0.8,5,1,2.5,0,43.7,1,0.319,4,5,2,1,5,2,3,1,3.2,-22,4,0,2,0,1,1,45,1,High,Positive,2827,0.068,0.098,73842.0,12,0.3022,29.4,3,2,1,0,2,3,3,2,3,4,0,4,41.22,3.9,42.385583761169265,353.0,0.6044,0.99621373,High Risk,4784.396155353785,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
140476,0,55,Female,Married,College,3,Salaried,45660,Lower-Middle,$40K - $60K,Tier 1,North,Mass,36,Branch,Multi-Product,5,Salary,Blue,11756.83,0,1,13,0,11884.0,9589.0,-1.15,5,301.92,7,6,13,8,42,3623,71,0.637,0.69,1009.0,1231,1,1,1,1,0,0,1,0,1,0,2240,1967.0,0.55,0,1,27405.0,1083.0,0,46.3,0,31,10,0.794,3,2,,1,65.8,1,0.673,1,3,0,5,3,0,2,0,2.7,70,2,0,0,3,0,0,1,1,High,Positive,3329,0.538,0.44,38524.0,41,0.2846,56.4,3,2,1,0,1,3,2,2,0,2,2,1,47.519999999999996,0.6,46.86137340308241,130.8,0.0,4.348874e-05,Low Risk,0.5112897305007936,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
140477,0,42,Male,Married,Graduate,5,Student,71412,Middle,$60K - $80K,Tier 2,South,HNI,34,Mobile App,Investment,3,Current,Blue,21937.74,1,1,35,1,18611.0,18601.0,-3.55,3,158.58,4,18,9,7,119,1903,40,1.197,0.538,8090.0,2517,1,0,1,1,0,1,1,0,0,0,10607,812.0,0.237,1,1,43840.0,1538.0,0,8.6,0,18,8,0.895,7,1,4.2,1,62.3,1,0.745,1,1,0,0,3,2,1,0,4.8,65,2,0,3,1,0,0,106,0,Not Aware,Positive,6193,0.173,0.26,57553.0,26,0.2584,57.6,0,2,2,1,1,5,3,1,2,0,0,2,59.68,0.6,29.98802790848194,296.8,0.0,7.558702e-05,Low Risk,1.658208404127363,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140478,0,45,Female,Married,Unknown,4,Salaried,74062,Middle,Unknown,Tier 3,Central,Affluent,37,DSA,Lending,4,Current,Blue,13443.2,1,2,1,0,14655.0,11060.0,8.46,6,416.0,3,10,9,8,73,4992,80,0.629,0.739,3241.0,0,1,1,1,0,1,0,1,0,1,0,3241,2475.0,0.0,1,0,46793.0,1471.0,2,50.4,1,22,8,0.9,25,2,,1,67.8,1,0.758,1,4,0,1,1,0,2,0,4.8,46,3,0,3,2,0,0,43,0,Not Aware,Neutral,6797,0.023,0.138,46781.0,30,0.2383,61.8,0,1,2,0,1,3,0,0,1,1,0,5,62.14,0.6,38.02521226103674,955.0000000000001,0.4766,0.00015742486,Low Risk,2.1162938770838085,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140479,1,33,Male,Married,Unknown,2,Retired,195554,High,$120K +,Tier 2,Central,HNI,36,Online,Multi-Product,3,Current,Blue,29603.56,1,0,184,1,6400.0,5583.0,26.62,6,644.08,2,12,8,9,93,7729,82,0.769,1.0,16127.0,0,1,1,1,1,0,0,0,0,1,0,16127,4578.0,0.0,0,1,39108.0,1916.0,0,72.8,0,15,9,0.935,14,1,3.4,0,52.8,1,0.381,3,13,0,2,5,0,3,0,3.5,85,1,0,0,1,0,0,19,1,Medium,Negative,21041,0.0,0.0,18394.0,24,0.1176,41.9,2,0,4,1,1,2,0,1,3,2,0,0,47.97,1.7999999999999998,30.88705104750329,813.4,0.0,0.99296993,High Risk,29395.444906041623,High,1,Silent Risk,Immediate relationship manager intervention with premium retention offer
140480,0,38,Male,Married,Graduate,1,Salaried,94094,Upper-Middle,$80K - $120K,Tier 2,North,Affluent,28,DSA,Investment,3,Savings,Blue,21915.95,1,0,87,0,4533.0,5328.0,-8.62,3,137.17,0,17,10,7,89,1646,43,0.921,0.536,1571.0,2375,0,0,1,0,1,0,0,0,1,0,3946,1117.0,0.602,1,0,82470.0,2762.0,0,40.3,0,23,13,1.0,18,1,,1,68.6,1,0.675,0,0,0,2,3,0,1,0,2.3,6,4,0,3,2,0,0,38,0,Not Aware,Positive,7739,0.591,0.476,12904.0,36,0.3522,71.0,0,2,3,1,1,3,2,0,1,0,3,3,46.3,0.0,29.98504676713498,522.0,0.0,0.00032733424,Low Risk,7.173840935809131,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140481,0,40,Male,Single,Graduate,4,Salaried,75838,Middle,$60K - $80K,Tier 1,South,Affluent,36,Referral,Multi-Product,3,NRE/NRO,Blue,14594.72,0,1,1,0,17026.0,19016.0,-4.54,5,354.33,5,12,18,6,66,4252,68,0.764,0.511,7628.0,901,1,0,1,1,0,0,1,0,1,0,8529,2504.0,0.106,1,1,88039.0,2496.0,0,43.2,1,25,12,0.878,18,0,4.3,1,68.5,1,0.722,0,0,0,2,2,0,0,0,3.9,62,4,0,2,1,1,1,6,0,Low,Positive,7383,0.042,0.046,54620.0,37,0.3949,66.0,1,2,2,1,2,3,3,0,4,2,1,2,57.6,0.0,28.765450842103302,612.0,0.0,3.0797557e-05,Low Risk,0.44948172071948644,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140482,0,50,Male,Single,Unknown,2,Business Owner,62484,Middle,$60K - $80K,Tier 1,West,Affluent,36,Online,Investment,3,Salary,Blue,15141.74,0,2,36,0,10623.0,10607.0,4.68,5,362.25,9,19,13,8,37,4347,66,0.528,0.535,8074.0,0,1,0,1,0,1,0,1,0,0,0,8074,2819.0,0.0,1,0,104297.0,2323.0,0,18.4,0,21,7,0.816,32,2,,1,63.4,1,0.19,0,0,0,3,1,0,3,0,3.1,41,4,0,2,1,0,0,33,0,Medium,Positive,4080,0.027,0.103,30018.0,28,0.4461,58.0,2,2,2,1,2,0,4,0,3,0,2,2,50.39999999999999,0.0,28.875829464479736,1344.0,0.0,0.00012652355,Low Risk,1.9157866647536865,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140483,0,57,Male,Married,Graduate,1,Business Owner,57533,Middle,$60K - $80K,Tier 1,South,Affluent,36,DSA,Investment,4,Salary,Blue,11285.07,1,1,64,1,13755.0,14886.0,10.31,2,135.58,5,12,6,11,58,1627,27,0.321,0.5,7493.0,1544,1,1,1,0,0,1,1,1,1,0,9037,918.0,0.171,0,1,48094.0,1823.0,0,17.5,0,22,14,0.853,9,0,3.4,1,62.1,1,0.552,3,3,0,5,3,6,5,0,4.2,92,3,0,3,0,0,0,57,0,Low,Positive,3073,0.106,0.1,42830.0,36,0.3802,54.7,1,2,2,1,1,0,3,0,1,0,2,2,56.010000000000005,1.7999999999999998,37.325298003537895,407.7,0.0,0.00013399476,Low Risk,1.5121402802978992,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140484,0,37,Female,Single,Unknown,2,Self-Employed,27672,Low,Less than $40K,Tier 1,Central,Affluent,21,Referral,Multi-Product,1,Savings,Blue,4101.26,1,0,5,0,12002.0,12055.0,-14.22,5,374.17,7,16,4,10,33,4490,66,0.626,0.833,2491.0,1476,1,1,1,0,0,0,0,0,0,0,3967,2543.0,0.372,1,1,0.0,0.0,0,45.0,0,18,10,0.811,9,1,,1,60.1,1,0.894,0,0,0,2,1,0,2,0,4.8,42,2,0,3,1,0,0,79,0,Low,Positive,2292,0.299,0.382,38376.0,28,0.0,58.5,1,2,0,0,2,4,0,0,4,2,3,4,54.75,0.0,8.319293320338923,373.5,0.0,4.842533e-05,Low Risk,0.19860486364188548,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
140485,0,61,Male,Single,Uneducated,0,Salaried,102109,Upper-Middle,$80K - $120K,Tier 2,South,HNI,36,Referral,Savings Only,4,Savings,Blue,15925.96,1,1,23,1,29862.0,34772.0,-3.72,2,100.58,6,16,5,6,71,1207,32,0.956,0.684,18370.0,984,1,0,1,1,0,0,0,0,0,0,19354,653.0,0.051,0,2,53798.0,2497.0,0,31.5,0,19,9,0.818,5,2,,1,62.8,1,0.341,0,0,0,5,1,5,3,0,5.0,50,3,1,4,0,0,0,26,1,Medium,Positive,9380,0.034,0.093,87177.0,28,0.2935,59.3,2,2,3,1,2,3,3,1,4,4,3,3,62.19,0.0,38.70307419916039,203.5,0.0,5.6405985e-05,Low Risk,0.8983194553134671,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
140486,0,48,Male,Married,Graduate,3,Salaried,63707,Middle,$60K - $80K,Tier 2,Central,HNI,37,Mobile App,Premium,5,Current,Gold,22242.35,1,0,5,1,5400.0,6745.0,0.66,4,267.08,9,16,12,7,30,3205,57,0.742,0.727,32087.0,2429,1,1,1,1,0,1,0,1,0,1,34516,1546.0,0.07,1,2,26743.0,1304.0,0,43.6,0,17,15,0.795,16,1,5.0,1,62.3,1,0.128,2,2,0,1,2,3,2,0,2.9,84,6,1,2,2,0,0,87,0,Not Aware,Neutral,4347,0.085,0.034,15520.0,32,0.2456,57.9,0,1,2,1,1,3,0,1,2,3,0,2,49.57,1.2,50.04899183258719,673.6,0.0,0.00032863065,Low Risk,7.309517838527972,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
140487,0,46,Female,Married,Graduate,4,Business Owner,25193,Low,Less than $40K,Tier 2,Central,Affluent,35,Mobile App,Multi-Product,6,Savings,Blue,5366.4,1,2,120,1,5912.0,7533.0,1.68,4,332.67,3,14,7,7,110,3992,57,0.682,0.727,1461.0,1611,1,0,1,1,0,0,1,0,0,0,3072,1627.0,0.524,1,1,18276.0,531.0,0,22.3,0,17,12,0.903,15,0,,1,62.6,1,0.529,3,8,0,1,1,7,1,0,5.0,0,3,0,0,2,0,0,100,0,Low,Positive,1993,0.426,0.541,16990.0,29,0.2529,58.6,1,2,0,0,1,0,0,0,2,2,3,4,61.58,1.7999999999999998,51.528593393591805,621.0,0.0,0.0012093327,Low Risk,6.489763130620122,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
140488,0,58,Male,Married,Graduate,4,Retired,62517,Middle,$60K - $80K,Tier 3,East,Affluent,36,Mobile App,Lending,3,Savings,Blue,12219.5,1,4,26,0,14618.0,11754.0,-7.22,3,116.08,4,19,11,5,66,1393,38,0.346,0.462,13127.0,1480,0,0,1,0,0,0,1,0,0,0,14607,890.0,0.101,1,2,0.0,0.0,0,37.2,0,26,8,0.897,27,0,3.8,1,68.8,1,0.872,1,1,0,2,2,0,0,0,2.5,29,1,0,1,2,0,0,65,0,Not Aware,Neutral,4087,0.09,0.05,41022.0,34,0.0,63.7,0,1,2,1,1,2,1,0,2,1,3,2,48.51,0.6,28.232610445256416,980.0999999999999,0.0,6.706525e-05,Low Risk,0.8195038424382801,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140489,0,40,Male,Single,High School,4,Self-Employed,52986,Middle,$40K - $60K,Tier 3,West,Mass,32,Online,Lending,6,Current,Blue,15466.6,1,1,12,0,8886.0,7853.0,4.49,5,325.25,5,17,6,5,143,3903,62,0.762,0.824,785.0,1656,1,1,1,0,1,0,0,1,1,0,2441,2456.0,0.678,1,1,105263.0,3151.0,0,43.6,0,16,12,0.848,6,1,,0,51.5,1,0.692,0,0,0,5,2,0,2,0,4.4,-21,3,0,0,0,1,0,37,0,Low,Neutral,4795,0.67,0.585,27465.0,28,0.7136,39.9,1,1,2,1,2,4,4,2,3,1,0,1,51.17,0.0,57.87901675531888,360.6,0.0,0.0001349346,Low Risk,2.086979460596922,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140490,0,36,Female,Single,Uneducated,2,Salaried,18000,Low,Less than $40K,Tier 1,North,Mass,30,Mobile App,Multi-Product,6,Savings,Blue,3726.97,1,1,20,0,9108.0,7856.0,7.08,4,195.5,6,11,10,6,79,2346,51,1.042,1.04,1210.0,1474,1,0,1,0,0,0,0,1,1,0,2684,996.0,0.549,1,1,0.0,0.0,0,45.4,0,24,11,0.818,11,2,5.0,1,62.1,1,0.878,3,1,0,4,3,0,1,0,2.3,59,6,2,2,2,0,0,46,0,Not Aware,Positive,1075,0.558,0.515,26139.0,35,0.0,60.9,0,2,0,0,2,3,2,2,2,2,3,4,44.07,1.7999999999999998,49.341714771376814,430.1,0.0,6.0738395e-05,Low Risk,0.22637017752171232,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
140491,0,32,Male,Single,College,0,Salaried,68703,Middle,$60K - $80K,Tier 1,Central,Mass,16,Mobile App,Multi-Product,2,Savings,Blue,8251.04,1,2,26,0,12362.0,16244.0,8.35,7,1245.83,6,19,8,6,99,14950,94,0.536,0.843,21551.0,0,1,0,1,0,1,0,0,0,1,0,21551,10166.0,0.0,1,1,42894.0,1846.0,0,23.0,0,10,14,0.846,10,1,3.4,1,56.3,1,0.666,2,9,0,2,2,0,0,0,4.3,56,5,0,2,2,0,0,3,0,Medium,Neutral,5512,0.003,0.118,35600.0,24,0.3224,53.5,2,1,2,1,2,3,0,2,2,2,3,2,48.25,1.2,18.036431442978277,465.0,0.0,0.00045147672,Low Risk,3.725152480965481,Low,2,High Value,Routine loyalty engagement and digital experience optimization
140492,0,44,Male,Single,High School,3,Salaried,96604,Upper-Middle,$80K - $120K,Tier 1,East,HNI,29,DSA,Savings Only,6,Savings,Blue,27442.48,1,0,22,1,14425.0,16768.0,-9.48,5,272.92,8,18,10,9,96,3275,67,0.547,0.595,33257.0,1259,1,1,1,0,1,0,1,1,0,1,34516,2072.0,0.036,1,2,40739.0,1329.0,1,7.6,1,16,12,0.822,2,1,3.0,0,46.8,1,0.184,1,6,0,3,1,3,0,0,3.4,20,5,0,3,0,1,1,7,0,Low,Positive,8236,0.077,0.036,45215.0,28,0.1651,43.2,1,2,3,1,2,3,1,1,1,4,3,3,44.96,0.6,61.319303375736034,113.6,0.1651,8.793118e-05,Low Risk,2.413049577292404,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
140493,1,45,Male,Single,Graduate,3,Retired,98596,Upper-Middle,$80K - $120K,Tier 2,West,Mass,39,Branch,Multi-Product,1,Savings,Blue,12698.18,0,0,159,1,4696.0,5011.0,27.09,3,216.67,3,13,7,6,117,2600,44,0.809,0.517,8383.0,0,1,0,1,1,1,0,0,1,0,0,8383,1097.0,0.0,1,2,28976.0,754.0,1,60.3,0,15,5,0.897,74,0,1.6,0,56.0,1,0.107,2,1,1,3,3,0,5,0,2.2,-18,1,0,2,0,0,0,277,1,High,Neutral,8642,0.0,0.067,13860.0,20,0.0918,40.7,3,1,3,1,2,2,4,2,0,2,3,3,41.010000000000005,1.2,9.449292703433015,4388.2,0.0918,0.9998944,High Risk,12696.838825459481,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
